iteration,V1,V2,mean_diff,median_diff
KFz0zyNAE6OPd0l18od3h4vEP,mcas_consortium,eular_acr_sle,1.450741804799316e-4,0
KFz0zyNAE6OPd0l18od3h4vEP,mcas_consortium,migraine,2.524189179827774e-4,0
KFz0zyNAE6OPd0l18od3h4vEP,mcas_consortium,slicc_sle,1.5726800061499624e-4,0
KFz0zyNAE6OPd0l18od3h4vEP,mcas_alternative,aha_kawasaki,3.715215600008648e-5,0
KFz0zyNAE6OPd0l18od3h4vEP,mcas_alternative,eular_acr_sle,1.2253735507450347e-4,0
KFz0zyNAE6OPd0l18od3h4vEP,mcas_alternative,migraine,-3.641705894119607e-5,0
KFz0zyNAE6OPd0l18od3h4vEP,mcas_alternative,slicc_sle,-7.527817556607364e-5,0
KFz0zyNAE6OPd0l18od3h4vEP,aha_kawasaki,eular_acr_sle,2.271485529005135e-4,0
KFz0zyNAE6OPd0l18od3h4vEP,aha_kawasaki,migraine,-2.022553582262665e-4,0
KFz0zyNAE6OPd0l18od3h4vEP,aha_kawasaki,slicc_sle,5.3288896898928684e-5,0
KFz0zyNAE6OPd0l18od3h4vEP,eular_acr_sle,migraine,3.642532240477614e-5,0
KFz0zyNAE6OPd0l18od3h4vEP,eular_acr_sle,slicc_sle,2.8479435583150803e-6,0
KFz0zyNAE6OPd0l18od3h4vEP,migraine,slicc_sle,-2.0631012614036326e-4,0
DxwSkQcHxhanqfbCDbqqGiUeK,mcas_consortium,mcas_alternative,6.27268363245781e-5,0
DxwSkQcHxhanqfbCDbqqGiUeK,mcas_consortium,aha_kawasaki,1.7280116338058704e-5,0
DxwSkQcHxhanqfbCDbqqGiUeK,mcas_consortium,eular_acr_sle,1.8310382540975834e-4,0
DxwSkQcHxhanqfbCDbqqGiUeK,mcas_consortium,migraine,1.9110049202963886e-5,0
DxwSkQcHxhanqfbCDbqqGiUeK,mcas_consortium,slicc_sle,2.4555273888005047e-4,0
DxwSkQcHxhanqfbCDbqqGiUeK,mcas_alternative,aha_kawasaki,-1.3699580407966483e-4,0
DxwSkQcHxhanqfbCDbqqGiUeK,mcas_alternative,eular_acr_sle,6.863687684877107e-6,0
DxwSkQcHxhanqfbCDbqqGiUeK,mcas_alternative,migraine,-2.4028356674998808e-4,-0.005494505494505586
DxwSkQcHxhanqfbCDbqqGiUeK,mcas_alternative,slicc_sle,-1.3972244128024336e-4,0
DxwSkQcHxhanqfbCDbqqGiUeK,aha_kawasaki,eular_acr_sle,-1.493686483888812e-5,0
DxwSkQcHxhanqfbCDbqqGiUeK,aha_kawasaki,migraine,-1.686121954661557e-4,0
DxwSkQcHxhanqfbCDbqqGiUeK,aha_kawasaki,slicc_sle,1.8773631172752658e-4,0
DxwSkQcHxhanqfbCDbqqGiUeK,eular_acr_sle,migraine,1.3711321800713439e-4,0
DxwSkQcHxhanqfbCDbqqGiUeK,eular_acr_sle,slicc_sle,4.748241792551511e-5,0
DxwSkQcHxhanqfbCDbqqGiUeK,migraine,slicc_sle,-1.8013425212271006e-4,0
lpHPeUZDWvyLxQoIosT4wCWtU,mcas_consortium,mcas_alternative,-6.829354491089124e-5,0
lpHPeUZDWvyLxQoIosT4wCWtU,mcas_consortium,aha_kawasaki,1.757713135245309e-4,0
lpHPeUZDWvyLxQoIosT4wCWtU,mcas_consortium,eular_acr_sle,2.7176651482885283e-5,0
lpHPeUZDWvyLxQoIosT4wCWtU,mcas_consortium,migraine,-1.39518709313613e-4,0
lpHPeUZDWvyLxQoIosT4wCWtU,mcas_consortium,slicc_sle,-1.9827398837646282e-4,0
lpHPeUZDWvyLxQoIosT4wCWtU,mcas_alternative,aha_kawasaki,-4.161556224013818e-5,0
lpHPeUZDWvyLxQoIosT4wCWtU,mcas_alternative,eular_acr_sle,1.0281099596487486e-4,0
lpHPeUZDWvyLxQoIosT4wCWtU,mcas_alternative,migraine,-2.1811523578507686e-4,0
lpHPeUZDWvyLxQoIosT4wCWtU,mcas_alternative,slicc_sle,3.0612766086846044e-5,0
lpHPeUZDWvyLxQoIosT4wCWtU,aha_kawasaki,eular_acr_sle,-6.90902155283668e-5,0
lpHPeUZDWvyLxQoIosT4wCWtU,aha_kawasaki,migraine,-2.0144337731231587e-7,0
lpHPeUZDWvyLxQoIosT4wCWtU,aha_kawasaki,slicc_sle,6.663291576169961e-5,0
lpHPeUZDWvyLxQoIosT4wCWtU,eular_acr_sle,migraine,-5.645773771090212e-5,0
lpHPeUZDWvyLxQoIosT4wCWtU,eular_acr_sle,slicc_sle,1.7937422531277836e-4,0
lpHPeUZDWvyLxQoIosT4wCWtU,migraine,slicc_sle,9.142429892616821e-5,0
AtoT78rmQunE8R7HCUjtViXsL,mcas_consortium,mcas_alternative,3.335317655872583e-5,0
AtoT78rmQunE8R7HCUjtViXsL,mcas_consortium,aha_kawasaki,-8.353405036454209e-5,0
AtoT78rmQunE8R7HCUjtViXsL,mcas_consortium,eular_acr_sle,1.0848670897833923e-4,0
AtoT78rmQunE8R7HCUjtViXsL,mcas_consortium,migraine,1.9724816718713623e-4,0
AtoT78rmQunE8R7HCUjtViXsL,mcas_consortium,slicc_sle,6.45177633604721e-5,0
AtoT78rmQunE8R7HCUjtViXsL,mcas_alternative,aha_kawasaki,5.00390352423663e-5,0
AtoT78rmQunE8R7HCUjtViXsL,mcas_alternative,eular_acr_sle,4.042200477238911e-5,0
AtoT78rmQunE8R7HCUjtViXsL,mcas_alternative,migraine,1.1263340914891007e-4,0
AtoT78rmQunE8R7HCUjtViXsL,mcas_alternative,slicc_sle,1.3984085402585222e-4,0
AtoT78rmQunE8R7HCUjtViXsL,aha_kawasaki,eular_acr_sle,-1.1436873278491966e-4,0
AtoT78rmQunE8R7HCUjtViXsL,aha_kawasaki,migraine,3.163653283512202e-4,0
AtoT78rmQunE8R7HCUjtViXsL,aha_kawasaki,slicc_sle,1.0538872894705342e-5,0
AtoT78rmQunE8R7HCUjtViXsL,eular_acr_sle,migraine,1.744628023261363e-4,0
AtoT78rmQunE8R7HCUjtViXsL,eular_acr_sle,slicc_sle,-3.734193626955262e-4,0
AtoT78rmQunE8R7HCUjtViXsL,migraine,slicc_sle,2.4734781322255373e-5,0
sPFEbCulbkZUMsSASzOUWQdpp,mcas_consortium,mcas_alternative,2.1952339689268463e-5,0
sPFEbCulbkZUMsSASzOUWQdpp,mcas_consortium,aha_kawasaki,1.649854905749759e-4,0
sPFEbCulbkZUMsSASzOUWQdpp,mcas_consortium,eular_acr_sle,-8.704141795989884e-5,0
sPFEbCulbkZUMsSASzOUWQdpp,mcas_consortium,migraine,1.2143248715124066e-5,0
sPFEbCulbkZUMsSASzOUWQdpp,mcas_consortium,slicc_sle,-8.733785943570993e-6,0
sPFEbCulbkZUMsSASzOUWQdpp,mcas_alternative,aha_kawasaki,8.225463963240642e-5,0
sPFEbCulbkZUMsSASzOUWQdpp,mcas_alternative,eular_acr_sle,5.946677330881389e-5,0
sPFEbCulbkZUMsSASzOUWQdpp,mcas_alternative,migraine,-8.040226528338579e-6,0
sPFEbCulbkZUMsSASzOUWQdpp,mcas_alternative,slicc_sle,-7.575271697923824e-5,0
sPFEbCulbkZUMsSASzOUWQdpp,aha_kawasaki,eular_acr_sle,-2.655985665528382e-4,0
sPFEbCulbkZUMsSASzOUWQdpp,aha_kawasaki,migraine,1.306737894134491e-4,0
sPFEbCulbkZUMsSASzOUWQdpp,aha_kawasaki,slicc_sle,6.683297994403148e-5,0
sPFEbCulbkZUMsSASzOUWQdpp,eular_acr_sle,migraine,-1.192848717505024e-4,0
sPFEbCulbkZUMsSASzOUWQdpp,eular_acr_sle,slicc_sle,-3.7188012288624783e-4,0
sPFEbCulbkZUMsSASzOUWQdpp,migraine,slicc_sle,-4.924888428659013e-5,0
8q88sY3jWETOovDPXtzvjuQpN,mcas_consortium,mcas_alternative,-1.6025050055379353e-5,0
8q88sY3jWETOovDPXtzvjuQpN,mcas_consortium,aha_kawasaki,2.4279877751332002e-4,0
8q88sY3jWETOovDPXtzvjuQpN,mcas_consortium,eular_acr_sle,2.736753717913487e-5,0
8q88sY3jWETOovDPXtzvjuQpN,mcas_consortium,migraine,-4.831160908991272e-5,0
8q88sY3jWETOovDPXtzvjuQpN,mcas_consortium,slicc_sle,7.17816751217848e-5,0
8q88sY3jWETOovDPXtzvjuQpN,mcas_alternative,aha_kawasaki,-1.0051888174678059e-4,0
8q88sY3jWETOovDPXtzvjuQpN,mcas_alternative,eular_acr_sle,-1.3926233063410454e-4,0
8q88sY3jWETOovDPXtzvjuQpN,mcas_alternative,migraine,1.7310245569013283e-4,0
8q88sY3jWETOovDPXtzvjuQpN,mcas_alternative,slicc_sle,-1.6499341982945115e-4,0
8q88sY3jWETOovDPXtzvjuQpN,aha_kawasaki,eular_acr_sle,2.0326399854608823e-5,0
8q88sY3jWETOovDPXtzvjuQpN,aha_kawasaki,migraine,-1.5401173187823414e-4,0
8q88sY3jWETOovDPXtzvjuQpN,aha_kawasaki,slicc_sle,-1.8295174459248553e-4,0
8q88sY3jWETOovDPXtzvjuQpN,eular_acr_sle,migraine,1.0465173509599524e-4,0
8q88sY3jWETOovDPXtzvjuQpN,eular_acr_sle,slicc_sle,1.553394819538978e-4,0
8q88sY3jWETOovDPXtzvjuQpN,migraine,slicc_sle,8.38509424397893e-5,0
QXWtfYFwcaCyc5zqvapveDhWL,mcas_consortium,mcas_alternative,-4.787868596822786e-5,0
QXWtfYFwcaCyc5zqvapveDhWL,mcas_consortium,aha_kawasaki,-7.282792171448005e-5,0
QXWtfYFwcaCyc5zqvapveDhWL,mcas_consortium,eular_acr_sle,-1.5755522735061422e-4,0
QXWtfYFwcaCyc5zqvapveDhWL,mcas_consortium,migraine,-2.6648315614052898e-5,0
QXWtfYFwcaCyc5zqvapveDhWL,mcas_consortium,slicc_sle,9.466997400908728e-5,0
QXWtfYFwcaCyc5zqvapveDhWL,mcas_alternative,aha_kawasaki,-1.1785431322519635e-5,0
QXWtfYFwcaCyc5zqvapveDhWL,mcas_alternative,eular_acr_sle,-2.4648127151527532e-6,0
QXWtfYFwcaCyc5zqvapveDhWL,mcas_alternative,migraine,1.2197643453870644e-4,0.005494505494505586
QXWtfYFwcaCyc5zqvapveDhWL,mcas_alternative,slicc_sle,-1.9157281454851294e-5,0
QXWtfYFwcaCyc5zqvapveDhWL,aha_kawasaki,eular_acr_sle,1.1906662953586888e-4,0
QXWtfYFwcaCyc5zqvapveDhWL,aha_kawasaki,migraine,1.5545589603493948e-4,0
QXWtfYFwcaCyc5zqvapveDhWL,aha_kawasaki,slicc_sle,4.5738752011525996e-5,0
QXWtfYFwcaCyc5zqvapveDhWL,eular_acr_sle,migraine,1.3878390651878014e-4,0
QXWtfYFwcaCyc5zqvapveDhWL,eular_acr_sle,slicc_sle,2.0938089928035364e-4,0
QXWtfYFwcaCyc5zqvapveDhWL,migraine,slicc_sle,3.133383685804958e-5,0
2p8ZGFh17BYrwdPx1qPfaWL04,mcas_consortium,mcas_alternative,-6.900144478017012e-5,0
2p8ZGFh17BYrwdPx1qPfaWL04,mcas_consortium,aha_kawasaki,1.281963497615779e-4,0
2p8ZGFh17BYrwdPx1qPfaWL04,mcas_consortium,eular_acr_sle,3.360972166122078e-5,0
2p8ZGFh17BYrwdPx1qPfaWL04,mcas_consortium,migraine,1.8140324479631875e-4,0
2p8ZGFh17BYrwdPx1qPfaWL04,mcas_consortium,slicc_sle,1.6385000690177787e-4,0
2p8ZGFh17BYrwdPx1qPfaWL04,mcas_alternative,aha_kawasaki,-6.544119934315251e-5,0
2p8ZGFh17BYrwdPx1qPfaWL04,mcas_alternative,eular_acr_sle,-6.305841629983266e-5,0
2p8ZGFh17BYrwdPx1qPfaWL04,mcas_alternative,migraine,-1.2911929781034281e-4,0
2p8ZGFh17BYrwdPx1qPfaWL04,mcas_alternative,slicc_sle,3.687692082399163e-5,0
2p8ZGFh17BYrwdPx1qPfaWL04,aha_kawasaki,eular_acr_sle,-3.2965395838968625e-5,0
2p8ZGFh17BYrwdPx1qPfaWL04,aha_kawasaki,migraine,-3.7262973108798114e-5,0
2p8ZGFh17BYrwdPx1qPfaWL04,aha_kawasaki,slicc_sle,1.763788637260122e-4,0
2p8ZGFh17BYrwdPx1qPfaWL04,eular_acr_sle,migraine,2.0953418583091743e-4,0
2p8ZGFh17BYrwdPx1qPfaWL04,eular_acr_sle,slicc_sle,3.221625365512626e-5,0
2p8ZGFh17BYrwdPx1qPfaWL04,migraine,slicc_sle,-2.3046339674726024e-4,0
Te2EUHEiycb6Fu5LDEgg0iPh4,mcas_consortium,mcas_alternative,-3.55608540338892e-5,0
Te2EUHEiycb6Fu5LDEgg0iPh4,mcas_consortium,aha_kawasaki,-1.973716766169309e-4,0
Te2EUHEiycb6Fu5LDEgg0iPh4,mcas_consortium,eular_acr_sle,-1.445234256896022e-4,0
Te2EUHEiycb6Fu5LDEgg0iPh4,mcas_consortium,migraine,-2.0963104731430704e-5,0
Te2EUHEiycb6Fu5LDEgg0iPh4,mcas_consortium,slicc_sle,1.0424886994186977e-4,0
Te2EUHEiycb6Fu5LDEgg0iPh4,mcas_alternative,aha_kawasaki,1.8077359220014522e-4,0
Te2EUHEiycb6Fu5LDEgg0iPh4,mcas_alternative,eular_acr_sle,-1.1254669474380918e-4,0
Te2EUHEiycb6Fu5LDEgg0iPh4,mcas_alternative,migraine,1.5743470941331772e-4,0.005494505494505586
Te2EUHEiycb6Fu5LDEgg0iPh4,mcas_alternative,slicc_sle,5.242950638817412e-5,0
Te2EUHEiycb6Fu5LDEgg0iPh4,aha_kawasaki,eular_acr_sle,7.801733812307088e-5,0
Te2EUHEiycb6Fu5LDEgg0iPh4,aha_kawasaki,migraine,4.4603796045650235e-5,0
Te2EUHEiycb6Fu5LDEgg0iPh4,aha_kawasaki,slicc_sle,1.374132991608379e-4,0
Te2EUHEiycb6Fu5LDEgg0iPh4,eular_acr_sle,migraine,-2.0029081960748485e-6,0
Te2EUHEiycb6Fu5LDEgg0iPh4,eular_acr_sle,slicc_sle,3.264509387196357e-4,0
Te2EUHEiycb6Fu5LDEgg0iPh4,migraine,slicc_sle,-1.2023608485511872e-6,0
rsatxbxUsBMy0mrAYanhTCT1m,mcas_consortium,mcas_alternative,-8.31472040626613e-5,0
rsatxbxUsBMy0mrAYanhTCT1m,mcas_consortium,aha_kawasaki,-7.282586617018971e-5,0
rsatxbxUsBMy0mrAYanhTCT1m,mcas_consortium,eular_acr_sle,-2.145665415398401e-5,0
rsatxbxUsBMy0mrAYanhTCT1m,mcas_consortium,migraine,-2.0242281635118875e-4,0
rsatxbxUsBMy0mrAYanhTCT1m,mcas_consortium,slicc_sle,8.701266169020005e-5,0
rsatxbxUsBMy0mrAYanhTCT1m,mcas_alternative,aha_kawasaki,7.437378222974189e-5,0
rsatxbxUsBMy0mrAYanhTCT1m,mcas_alternative,eular_acr_sle,1.0516081604516891e-5,0
rsatxbxUsBMy0mrAYanhTCT1m,mcas_alternative,migraine,-1.4683677834981257e-4,-0.005494505494505586
rsatxbxUsBMy0mrAYanhTCT1m,mcas_alternative,slicc_sle,-6.703137022512351e-5,0
rsatxbxUsBMy0mrAYanhTCT1m,aha_kawasaki,eular_acr_sle,-3.2920050625495634e-6,0
rsatxbxUsBMy0mrAYanhTCT1m,aha_kawasaki,migraine,-1.6201618826749975e-4,0
rsatxbxUsBMy0mrAYanhTCT1m,aha_kawasaki,slicc_sle,-1.248538535774113e-4,0
rsatxbxUsBMy0mrAYanhTCT1m,eular_acr_sle,migraine,2.6596248991817006e-5,0
rsatxbxUsBMy0mrAYanhTCT1m,eular_acr_sle,slicc_sle,-1.6969663888277697e-4,0
rsatxbxUsBMy0mrAYanhTCT1m,migraine,slicc_sle,6.819475794839214e-6,0
57T8vVrliAJsQXFJEtgLUjUbf,mcas_consortium,mcas_alternative,2.381910111914909e-5,0
57T8vVrliAJsQXFJEtgLUjUbf,mcas_consortium,aha_kawasaki,4.875720535169048e-5,0
57T8vVrliAJsQXFJEtgLUjUbf,mcas_consortium,eular_acr_sle,3.230317640390279e-5,0
57T8vVrliAJsQXFJEtgLUjUbf,mcas_consortium,migraine,-4.295345234717196e-6,0
57T8vVrliAJsQXFJEtgLUjUbf,mcas_consortium,slicc_sle,-5.7009614616854165e-5,0
57T8vVrliAJsQXFJEtgLUjUbf,mcas_alternative,aha_kawasaki,1.551748260797403e-5,0
57T8vVrliAJsQXFJEtgLUjUbf,mcas_alternative,eular_acr_sle,4.321327823275656e-5,0
57T8vVrliAJsQXFJEtgLUjUbf,mcas_alternative,migraine,-2.537183574730095e-4,-0.005494505494505586
57T8vVrliAJsQXFJEtgLUjUbf,mcas_alternative,slicc_sle,-8.80704207572025e-5,0
57T8vVrliAJsQXFJEtgLUjUbf,aha_kawasaki,eular_acr_sle,-8.073641104977547e-5,0
57T8vVrliAJsQXFJEtgLUjUbf,aha_kawasaki,migraine,1.4990454060836989e-5,0
57T8vVrliAJsQXFJEtgLUjUbf,aha_kawasaki,slicc_sle,-1.1217616528746976e-4,0
57T8vVrliAJsQXFJEtgLUjUbf,eular_acr_sle,migraine,-1.9875011044667712e-4,0
57T8vVrliAJsQXFJEtgLUjUbf,eular_acr_sle,slicc_sle,1.0568733470617264e-4,0
57T8vVrliAJsQXFJEtgLUjUbf,migraine,slicc_sle,7.310679889771521e-5,0
4XN5NwXdCJzk1hw9AI4wXkA31,mcas_consortium,mcas_alternative,3.689372383430811e-5,0
4XN5NwXdCJzk1hw9AI4wXkA31,mcas_consortium,aha_kawasaki,1.4079086237184235e-4,0
4XN5NwXdCJzk1hw9AI4wXkA31,mcas_consortium,eular_acr_sle,8.514448211294212e-5,0
4XN5NwXdCJzk1hw9AI4wXkA31,mcas_consortium,migraine,-4.237391344119601e-5,0
4XN5NwXdCJzk1hw9AI4wXkA31,mcas_consortium,slicc_sle,9.069385500137805e-5,0
4XN5NwXdCJzk1hw9AI4wXkA31,mcas_alternative,aha_kawasaki,-1.067313995184449e-4,0
4XN5NwXdCJzk1hw9AI4wXkA31,mcas_alternative,eular_acr_sle,1.0843846187325035e-5,0
4XN5NwXdCJzk1hw9AI4wXkA31,mcas_alternative,migraine,1.1267425866456904e-4,0
4XN5NwXdCJzk1hw9AI4wXkA31,mcas_alternative,slicc_sle,5.180141497085344e-5,0
4XN5NwXdCJzk1hw9AI4wXkA31,aha_kawasaki,eular_acr_sle,2.084839153093654e-5,0
4XN5NwXdCJzk1hw9AI4wXkA31,aha_kawasaki,migraine,2.416351908152148e-5,0
4XN5NwXdCJzk1hw9AI4wXkA31,aha_kawasaki,slicc_sle,1.0589092811819079e-5,0
4XN5NwXdCJzk1hw9AI4wXkA31,eular_acr_sle,migraine,-4.913832477715374e-5,0
4XN5NwXdCJzk1hw9AI4wXkA31,eular_acr_sle,slicc_sle,-8.262435398631585e-5,0
4XN5NwXdCJzk1hw9AI4wXkA31,migraine,slicc_sle,-9.825966029608502e-6,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,mcas_consortium,mcas_alternative,-3.754736421190952e-5,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,mcas_consortium,aha_kawasaki,1.0222983886365444e-4,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,mcas_consortium,eular_acr_sle,-1.4323302393592918e-5,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,mcas_consortium,migraine,1.1862064654843962e-4,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,mcas_consortium,slicc_sle,-8.244081102781742e-6,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,mcas_alternative,aha_kawasaki,4.572577617256712e-5,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,mcas_alternative,eular_acr_sle,9.872608370564695e-5,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,mcas_alternative,migraine,9.055409294578265e-5,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,mcas_alternative,slicc_sle,-7.301069968190799e-5,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,aha_kawasaki,eular_acr_sle,1.2978635699900654e-4,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,aha_kawasaki,migraine,-2.5444428641940853e-5,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,aha_kawasaki,slicc_sle,2.1115882801792107e-4,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,eular_acr_sle,migraine,2.03104923755415e-4,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,eular_acr_sle,slicc_sle,-5.517910538010984e-5,0
Xpbuzi8SlzW7dnWiSHzd1B3BE,migraine,slicc_sle,9.388969832291316e-5,0
MtWDlY3RlWcuAuZuGqlIrXkKo,mcas_consortium,mcas_alternative,5.929249103442391e-5,0
MtWDlY3RlWcuAuZuGqlIrXkKo,mcas_consortium,aha_kawasaki,1.5153025379599505e-4,0
MtWDlY3RlWcuAuZuGqlIrXkKo,mcas_consortium,eular_acr_sle,-9.65028918880062e-5,0
MtWDlY3RlWcuAuZuGqlIrXkKo,mcas_consortium,migraine,-2.831822551307983e-4,0
MtWDlY3RlWcuAuZuGqlIrXkKo,mcas_consortium,slicc_sle,-5.7659854383773634e-5,0
MtWDlY3RlWcuAuZuGqlIrXkKo,mcas_alternative,aha_kawasaki,-3.0066728975430834e-5,0
MtWDlY3RlWcuAuZuGqlIrXkKo,mcas_alternative,eular_acr_sle,1.830717731077236e-6,0
MtWDlY3RlWcuAuZuGqlIrXkKo,mcas_alternative,migraine,-1.726684669847156e-4,-0.005494505494505586
MtWDlY3RlWcuAuZuGqlIrXkKo,mcas_alternative,slicc_sle,-1.920556818202357e-4,0
MtWDlY3RlWcuAuZuGqlIrXkKo,aha_kawasaki,eular_acr_sle,-1.3501155347395155e-4,0
MtWDlY3RlWcuAuZuGqlIrXkKo,aha_kawasaki,migraine,-5.274116122933048e-5,0
MtWDlY3RlWcuAuZuGqlIrXkKo,aha_kawasaki,slicc_sle,-2.0259144907563975e-4,0
MtWDlY3RlWcuAuZuGqlIrXkKo,eular_acr_sle,migraine,-1.2217847519924163e-5,0
MtWDlY3RlWcuAuZuGqlIrXkKo,eular_acr_sle,slicc_sle,-1.8259385379904014e-4,0
MtWDlY3RlWcuAuZuGqlIrXkKo,migraine,slicc_sle,-8.371411292795727e-5,0
r56HnULPXT069mYALwuOIoZEb,mcas_consortium,mcas_alternative,-6.079296643490828e-5,0
r56HnULPXT069mYALwuOIoZEb,mcas_consortium,aha_kawasaki,1.8265510552617492e-5,0
r56HnULPXT069mYALwuOIoZEb,mcas_consortium,eular_acr_sle,-5.5248818016440104e-5,0
r56HnULPXT069mYALwuOIoZEb,mcas_consortium,migraine,-1.2775017925104049e-4,0
r56HnULPXT069mYALwuOIoZEb,mcas_consortium,slicc_sle,-6.7924121007756355e-6,0
r56HnULPXT069mYALwuOIoZEb,mcas_alternative,aha_kawasaki,-4.822232226464607e-5,0
r56HnULPXT069mYALwuOIoZEb,mcas_alternative,eular_acr_sle,9.709405802982296e-5,0
r56HnULPXT069mYALwuOIoZEb,mcas_alternative,migraine,-7.540702832820045e-6,0
r56HnULPXT069mYALwuOIoZEb,mcas_alternative,slicc_sle,5.407444753291468e-5,0
r56HnULPXT069mYALwuOIoZEb,aha_kawasaki,eular_acr_sle,7.338665835554536e-5,0
r56HnULPXT069mYALwuOIoZEb,aha_kawasaki,migraine,3.6510517659182895e-6,0
r56HnULPXT069mYALwuOIoZEb,aha_kawasaki,slicc_sle,1.7643334412564826e-5,0
r56HnULPXT069mYALwuOIoZEb,eular_acr_sle,migraine,-8.713513822256047e-5,0
r56HnULPXT069mYALwuOIoZEb,eular_acr_sle,slicc_sle,-5.3642354382210655e-5,0
r56HnULPXT069mYALwuOIoZEb,migraine,slicc_sle,-1.0525136929562251e-4,0
R58sFT17g33lI2NuaOD7zr1lM,mcas_consortium,mcas_alternative,-7.123906693096149e-5,0
R58sFT17g33lI2NuaOD7zr1lM,mcas_consortium,aha_kawasaki,1.605709586149917e-5,0
R58sFT17g33lI2NuaOD7zr1lM,mcas_consortium,eular_acr_sle,-1.4203628059950013e-4,0
R58sFT17g33lI2NuaOD7zr1lM,mcas_consortium,migraine,8.622399501423406e-5,0
R58sFT17g33lI2NuaOD7zr1lM,mcas_consortium,slicc_sle,-9.710170465349055e-5,0
R58sFT17g33lI2NuaOD7zr1lM,mcas_alternative,aha_kawasaki,-5.663906414499209e-5,0
R58sFT17g33lI2NuaOD7zr1lM,mcas_alternative,eular_acr_sle,8.717282414660854e-5,0
R58sFT17g33lI2NuaOD7zr1lM,mcas_alternative,migraine,-9.187137565402903e-5,0
R58sFT17g33lI2NuaOD7zr1lM,mcas_alternative,slicc_sle,2.871369859492878e-4,0
R58sFT17g33lI2NuaOD7zr1lM,aha_kawasaki,eular_acr_sle,-3.6794113875249224e-5,0
R58sFT17g33lI2NuaOD7zr1lM,aha_kawasaki,migraine,-3.3301627449078275e-5,0
R58sFT17g33lI2NuaOD7zr1lM,aha_kawasaki,slicc_sle,-1.4080862102994196e-4,0
R58sFT17g33lI2NuaOD7zr1lM,eular_acr_sle,migraine,-1.074275410466452e-4,0
R58sFT17g33lI2NuaOD7zr1lM,eular_acr_sle,slicc_sle,-1.4126919255219583e-4,0
R58sFT17g33lI2NuaOD7zr1lM,migraine,slicc_sle,-3.411512258910676e-5,0
K3SA59EX4Uglcm5KDOjlTLabl,mcas_consortium,mcas_alternative,-2.9498064530342205e-5,0
K3SA59EX4Uglcm5KDOjlTLabl,mcas_consortium,aha_kawasaki,5.733049767697729e-6,0
K3SA59EX4Uglcm5KDOjlTLabl,mcas_consortium,eular_acr_sle,1.8608932684016644e-5,0
K3SA59EX4Uglcm5KDOjlTLabl,mcas_consortium,migraine,1.1775662409918564e-4,0
K3SA59EX4Uglcm5KDOjlTLabl,mcas_consortium,slicc_sle,-2.1828420572522766e-5,0
K3SA59EX4Uglcm5KDOjlTLabl,mcas_alternative,aha_kawasaki,-4.7068079697565324e-5,0
K3SA59EX4Uglcm5KDOjlTLabl,mcas_alternative,eular_acr_sle,-9.734667069993819e-6,0
K3SA59EX4Uglcm5KDOjlTLabl,mcas_alternative,migraine,-3.9336391918221025e-6,0
K3SA59EX4Uglcm5KDOjlTLabl,mcas_alternative,slicc_sle,-1.4488886001307044e-5,0
K3SA59EX4Uglcm5KDOjlTLabl,aha_kawasaki,eular_acr_sle,4.172310846628502e-5,0
K3SA59EX4Uglcm5KDOjlTLabl,aha_kawasaki,migraine,3.2244640529366375e-4,0
K3SA59EX4Uglcm5KDOjlTLabl,aha_kawasaki,slicc_sle,-1.4516002152697993e-4,0
K3SA59EX4Uglcm5KDOjlTLabl,eular_acr_sle,migraine,1.4873858697606046e-4,0
K3SA59EX4Uglcm5KDOjlTLabl,eular_acr_sle,slicc_sle,-1.4484030612349486e-4,0
K3SA59EX4Uglcm5KDOjlTLabl,migraine,slicc_sle,1.1788493660691568e-4,0
yBBaS6ChTr5gGnP7CrRNG2jbV,mcas_consortium,mcas_alternative,2.031713436467797e-5,0
yBBaS6ChTr5gGnP7CrRNG2jbV,mcas_consortium,aha_kawasaki,-1.451992313261652e-4,0
yBBaS6ChTr5gGnP7CrRNG2jbV,mcas_consortium,eular_acr_sle,-7.485233643689249e-5,0
yBBaS6ChTr5gGnP7CrRNG2jbV,mcas_consortium,migraine,7.200599798418139e-5,0
yBBaS6ChTr5gGnP7CrRNG2jbV,mcas_consortium,slicc_sle,-1.4802678556447013e-4,0
yBBaS6ChTr5gGnP7CrRNG2jbV,mcas_alternative,aha_kawasaki,6.851788201367448e-5,0
yBBaS6ChTr5gGnP7CrRNG2jbV,mcas_alternative,eular_acr_sle,-1.0543727970235839e-4,0
yBBaS6ChTr5gGnP7CrRNG2jbV,mcas_alternative,migraine,-4.3505169016411216e-5,0
